"","participant","gender","exp.site","version","trial","item.name","target","response","ageD","trial.typ","tv","Lang","correct","Condition","Complex","AgeGroup"
"199","DISJ-C17-S-B","male",4,"B","12","SOIT.TST.1.F",0,1,1553,"TST","F","French",FALSE,"2DT",TRUE,"child"
"200","DISJ-C17-S-B","male",4,"B","13","FILL.CTL.2.T/F",1,1,1553,"CTL","T/F","French",TRUE,"Control",TRUE,"child"
"201","DISJ-C17-S-B","male",4,"B","2","S-CONJ.CTL.4.T",1,0,1553,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"202","DISJ-C17-S-B","male",4,"B","3","SOIT.TST.3.F",0,1,1553,"TST","F","French",FALSE,"2DT",TRUE,"child"
"203","DISJ-C17-S-B","male",4,"B","4","S-CONJ.CTL.3.T",1,1,1553,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"204","DISJ-C17-S-B","male",4,"B","5","FILL.CTL.3.T",1,1,1553,"CTL","T","French",TRUE,"Control",TRUE,"child"
"205","DISJ-C17-S-B","male",4,"B","6","SOIT.CTL.2.F",0,0,1553,"CTL","F","French",TRUE,"Control",TRUE,"child"
"206","DISJ-C17-S-B","male",4,"B","7","SOIT.TST.2.F",0,1,1553,"TST","F","French",FALSE,"2DT",TRUE,"child"
"207","DISJ-C17-S-B","male",4,"B","8","S-CONJ.CTL.2.T",1,0,1553,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"208","DISJ-C17-S-B","male",4,"B","9","FILL.CTL.1.F",0,0,1553,"CTL","F","French",TRUE,"Control",TRUE,"child"
"209","DISJ-C17-S-B","male",4,"B","i","TR.i.T",1,1,1553,"TR","T","French",TRUE,"Training",TRUE,"child"
"210","DISJ-C17-S-B","male",4,"B","ii","TR.ii.F",0,0,1553,"TR","F","French",TRUE,"Training",TRUE,"child"
"211","DISJ-C20-S-B","female",4,"B","1","SOIT.TST.4.F",0,1,1438,"TST","F","French",FALSE,"2DT",TRUE,"child"
"212","DISJ-C20-S-B","female",4,"B","10","SOIT.CTL.1.F",0,1,1438,"CTL","F","French",FALSE,"Control",TRUE,"child"
"213","DISJ-C20-S-B","female",4,"B","11","S-CONJ.CTL.1.T",1,0,1438,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"214","DISJ-C20-S-B","female",4,"B","12","SOIT.TST.1.F",0,1,1438,"TST","F","French",FALSE,"2DT",TRUE,"child"
"215","DISJ-C20-S-B","female",4,"B","13","FILL.CTL.2.F",0,0,1438,"CTL","F","French",TRUE,"Control",TRUE,"child"
"216","DISJ-C20-S-B","female",4,"B","2","S-CONJ.CTL.4.T",1,0,1438,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"217","DISJ-C20-S-B","female",4,"B","3","SOIT.TST.3.F",0,1,1438,"TST","F","French",FALSE,"2DT",TRUE,"child"
"218","DISJ-C20-S-B","female",4,"B","4","S-CONJ.CTL.3.T",1,1,1438,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"219","DISJ-C20-S-B","female",4,"B","5","FILL.CTL.3.F",0,0,1438,"CTL","F","French",TRUE,"Control",TRUE,"child"
"220","DISJ-C20-S-B","female",4,"B","6","SOIT.CTL.2.F",0,0,1438,"CTL","F","French",TRUE,"Control",TRUE,"child"
"221","DISJ-C20-S-B","female",4,"B","7","SOIT.TST.2.F",0,1,1438,"TST","F","French",FALSE,"2DT",TRUE,"child"
"222","DISJ-C20-S-B","female",4,"B","8","S-CONJ.CTL.2.T",1,1,1438,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"223","DISJ-C20-S-B","female",4,"B","9","FILL.CTL.1.F",0,0,1438,"CTL","F","French",TRUE,"Control",TRUE,"child"
"224","DISJ-C20-S-B","female",4,"B","i","TR.i.T",1,1,1438,"TR","T","French",TRUE,"Training",TRUE,"child"
"225","DISJ-C20-S-B","female",4,"B","ii","TR.ii.F",0,0,1438,"TR","F","French",TRUE,"Training",TRUE,"child"
"226","DISJ-C21-S-A","female",2,"A","1","S-CONJ.CTL.1.T",1,0,1698,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"227","DISJ-C21-S-A","female",2,"A","10","SOIT.CTL.1.F",0,0,1698,"CTL","F","French",TRUE,"Control",TRUE,"child"
"228","DISJ-C21-S-A","female",2,"A","11","SOIT.TST.4.F",0,0,1698,"TST","F","French",TRUE,"2DT",TRUE,"child"
"229","DISJ-C21-S-A","female",2,"A","12","S-CONJ.CTL.4.T",1,NA,1698,"CTL","T","French",NA,"1DT",TRUE,"child"
"231","DISJ-C21-S-A","female",2,"A","2","SOIT.TST.1.F",0,0,1698,"TST","F","French",TRUE,"2DT",TRUE,"child"
"232","DISJ-C21-S-A","female",2,"A","3","S-CONJ.CTL.2.T",1,1,1698,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"233","DISJ-C21-S-A","female",2,"A","4","SOIT.TST.2.F",0,1,1698,"TST","F","French",FALSE,"2DT",TRUE,"child"
"234","DISJ-C21-S-A","female",2,"A","5","FILL.CTL.2.F",0,0,1698,"CTL","F","French",TRUE,"Control",TRUE,"child"
"235","DISJ-C21-S-A","female",2,"A","6","SOIT.CTL.2.F",0,0,1698,"CTL","F","French",TRUE,"Control",TRUE,"child"
"236","DISJ-C21-S-A","female",2,"A","7","S-CONJ.CTL.3.T",1,0,1698,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"237","DISJ-C21-S-A","female",2,"A","8","SOIT.TST.3.F",0,0.5,1698,"TST","F","French",FALSE,"2DT",TRUE,"child"
"238","DISJ-C21-S-A","female",2,"A","9","FILL.CTL.1.T",1,1,1698,"CTL","T","French",TRUE,"Control",TRUE,"child"
"239","DISJ-C21-S-A","female",2,"A","i","TR.i.T",1,1,1698,"TR","T","French",TRUE,"Training",TRUE,"child"
"240","DISJ-C21-S-A","female",2,"A","ii","TR.ii.F",0,0,1698,"TR","F","French",TRUE,"Training",TRUE,"child"
"241","DISJ-C22-S-B","female",4,"B","1","SOIT.TST.4.F",0,1,1749,"TST","F","French",FALSE,"2DT",TRUE,"child"
"242","DISJ-C22-S-B","female",4,"B","10","SOIT.CTL.1.F",0,0,1749,"CTL","F","French",TRUE,"Control",TRUE,"child"
"243","DISJ-C22-S-B","female",4,"B","11","S-CONJ.CTL.1.T",1,0,1749,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"244","DISJ-C22-S-B","female",4,"B","12","SOIT.TST.1.F",0,1,1749,"TST","F","French",FALSE,"2DT",TRUE,"child"
"245","DISJ-C22-S-B","female",4,"B","13","FILL.CTL.2.T/F",1,1,1749,"CTL","T/F","French",TRUE,"Control",TRUE,"child"
"246","DISJ-C22-S-B","female",4,"B","2","S-CONJ.CTL.4.T",1,0,1749,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"247","DISJ-C22-S-B","female",4,"B","3","SOIT.TST.3.F",0,1,1749,"TST","F","French",FALSE,"2DT",TRUE,"child"
"248","DISJ-C22-S-B","female",4,"B","4","S-CONJ.CTL.3.T",1,0,1749,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"249","DISJ-C22-S-B","female",4,"B","5","FILL.CTL.3.T/F",1,1,1749,"CTL","T/F","French",TRUE,"Control",TRUE,"child"
"250","DISJ-C22-S-B","female",4,"B","6","SOIT.CTL.2.F",0,0,1749,"CTL","F","French",TRUE,"Control",TRUE,"child"
"251","DISJ-C22-S-B","female",4,"B","7","SOIT.TST.2.F",0,1,1749,"TST","F","French",FALSE,"2DT",TRUE,"child"
"252","DISJ-C22-S-B","female",4,"B","8","S-CONJ.CTL.2.T",1,0,1749,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"253","DISJ-C22-S-B","female",4,"B","9","FILL.CTL.1.T/F",1,1,1749,"CTL","T/F","French",TRUE,"Control",TRUE,"child"
"254","DISJ-C22-S-B","female",4,"B","i","TR.i.T",1,1,1749,"TR","T","French",TRUE,"Training",TRUE,"child"
"255","DISJ-C22-S-B","female",4,"B","ii","TR.ii.F",0,0,1749,"TR","F","French",TRUE,"Training",TRUE,"child"
"256","DISJ-C25-O-A","male",2,"A","1","O-CONJ.CTL.1.T",1,1,1676,"CTL","T","French",TRUE,"1DT",FALSE,"child"
"257","DISJ-C25-O-A","male",2,"A","10","OU.CTL.1.F",0,0,1676,"CTL","F","French",TRUE,"Control",FALSE,"child"
"258","DISJ-C25-O-A","male",2,"A","11","OU.TST.4.F",0,1,1676,"TST","F","French",FALSE,"2DT",FALSE,"child"
"259","DISJ-C25-O-A","male",2,"A","12","O-CONJ.CTL.4.T",1,1,1676,"CTL","T","French",TRUE,"1DT",FALSE,"child"
"260","DISJ-C25-O-A","male",2,"A","13","FILL.CTL.3.F",0,0,1676,"CTL","F","French",TRUE,"Control",FALSE,"child"
"261","DISJ-C25-O-A","male",2,"A","2","OU.TST.1.F",0,1,1676,"TST","F","French",FALSE,"2DT",FALSE,"child"
"262","DISJ-C25-O-A","male",2,"A","3","O-CONJ.CTL.2.T",1,1,1676,"CTL","T","French",TRUE,"1DT",FALSE,"child"
"263","DISJ-C25-O-A","male",2,"A","4","OU.TST.2.F",0,1,1676,"TST","F","French",FALSE,"2DT",FALSE,"child"
"264","DISJ-C25-O-A","male",2,"A","5","FILL.CTL.2.F",0,0,1676,"CTL","F","French",TRUE,"Control",FALSE,"child"
"265","DISJ-C25-O-A","male",2,"A","6","OU.CTL.2.F",0,0,1676,"CTL","F","French",TRUE,"Control",FALSE,"child"
"266","DISJ-C25-O-A","male",2,"A","7","O-CONJ.CTL.3.T",1,1,1676,"CTL","T","French",TRUE,"1DT",FALSE,"child"
"267","DISJ-C25-O-A","male",2,"A","8","OU.TST.3.F",0,1,1676,"TST","F","French",FALSE,"2DT",FALSE,"child"
"268","DISJ-C25-O-A","male",2,"A","9","FILL.CTL.1.F",0,0,1676,"CTL","F","French",TRUE,"Control",FALSE,"child"
"269","DISJ-C25-O-A","male",2,"A","i","TR.i.T",1,1,1676,"TR","T","French",TRUE,"Training",FALSE,"child"
"270","DISJ-C25-O-A","male",2,"A","ii","TR.ii.F",0,0,1676,"TR","F","French",TRUE,"Training",FALSE,"child"
"271","DISJ-C26-O-A","female",4,"A","1","O-CONJ.CTL.1.T",1,0,1578,"CTL","T","French",FALSE,"1DT",FALSE,"child"
"272","DISJ-C26-O-A","female",4,"A","10","OU.CTL.1.F",0,0,1578,"CTL","F","French",TRUE,"Control",FALSE,"child"
"273","DISJ-C26-O-A","female",4,"A","11","OU.TST.4.F",0,1,1578,"TST","F","French",FALSE,"2DT",FALSE,"child"
"274","DISJ-C26-O-A","female",4,"A","12","O-CONJ.CTL.4.T",1,0,1578,"CTL","T","French",FALSE,"1DT",FALSE,"child"
"275","DISJ-C26-O-A","female",4,"A","13","FILL.CTL.3.T",1,1,1578,"CTL","T","French",TRUE,"Control",FALSE,"child"
"276","DISJ-C26-O-A","female",4,"A","2","OU.TST.1.F",0,1,1578,"TST","F","French",FALSE,"2DT",FALSE,"child"
"277","DISJ-C26-O-A","female",4,"A","3","O-CONJ.CTL.2.T",1,0,1578,"CTL","T","French",FALSE,"1DT",FALSE,"child"
"278","DISJ-C26-O-A","female",4,"A","4","OU.TST.2.F",0,1,1578,"TST","F","French",FALSE,"2DT",FALSE,"child"
"279","DISJ-C26-O-A","female",4,"A","5","FILL.CTL.2.T",1,1,1578,"CTL","T","French",TRUE,"Control",FALSE,"child"
"280","DISJ-C26-O-A","female",4,"A","6","OU.CTL.2.F",0,0,1578,"CTL","F","French",TRUE,"Control",FALSE,"child"
"281","DISJ-C26-O-A","female",4,"A","7","O-CONJ.CTL.3.T",1,0,1578,"CTL","T","French",FALSE,"1DT",FALSE,"child"
"282","DISJ-C26-O-A","female",4,"A","8","OU.TST.3.F",0,1,1578,"TST","F","French",FALSE,"2DT",FALSE,"child"
"283","DISJ-C26-O-A","female",4,"A","9","FILL.CTL.1.F",0,0,1578,"CTL","F","French",TRUE,"Control",FALSE,"child"
"284","DISJ-C26-O-A","female",4,"A","i","TR.i.T",1,1,1578,"TR","T","French",TRUE,"Training",FALSE,"child"
"285","DISJ-C26-O-A","female",4,"A","ii","TR.ii.F",0,0,1578,"TR","F","French",TRUE,"Training",FALSE,"child"
"286","DISJ-C27-O-B","male",2,"B","1","OU.TST.4.F",0,0,1788,"TST","F","French",TRUE,"2DT",FALSE,"child"
"287","DISJ-C27-O-B","male",2,"B","10","OU.CTL.1.F",0,0,1788,"CTL","F","French",TRUE,"Control",FALSE,"child"
"288","DISJ-C27-O-B","male",2,"B","11","O-CONJ.CTL.1.T",1,1,1788,"CTL","T","French",TRUE,"1DT",FALSE,"child"
"289","DISJ-C27-O-B","male",2,"B","12","OU.TST.1.F",0,0,1788,"TST","F","French",TRUE,"2DT",FALSE,"child"
"290","DISJ-C27-O-B","male",2,"B","13","FILL.CTL.2.T",1,1,1788,"CTL","T","French",TRUE,"Control",FALSE,"child"
"291","DISJ-C27-O-B","male",2,"B","2","O-CONJ.CTL.4.T",1,0,1788,"CTL","T","French",FALSE,"1DT",FALSE,"child"
"292","DISJ-C27-O-B","male",2,"B","3","OU.TST.3.F",0,0,1788,"TST","F","French",TRUE,"2DT",FALSE,"child"
"293","DISJ-C27-O-B","male",2,"B","4","O-CONJ.CTL.3.T",1,0.5,1788,"CTL","T","French",FALSE,"1DT",FALSE,"child"
"294","DISJ-C27-O-B","male",2,"B","5","FILL.CTL.3.T",1,1,1788,"CTL","T","French",TRUE,"Control",FALSE,"child"
"295","DISJ-C27-O-B","male",2,"B","6","OU.CTL.2.F",0,0,1788,"CTL","F","French",TRUE,"Control",FALSE,"child"
"296","DISJ-C27-O-B","male",2,"B","7","OU.TST.2.F",0,0,1788,"TST","F","French",TRUE,"2DT",FALSE,"child"
"297","DISJ-C27-O-B","male",2,"B","8","O-CONJ.CTL.2.T",1,1,1788,"CTL","T","French",TRUE,"1DT",FALSE,"child"
"298","DISJ-C27-O-B","male",2,"B","9","FILL.CTL.1.F",0,0,1788,"CTL","F","French",TRUE,"Control",FALSE,"child"
"299","DISJ-C27-O-B","male",2,"B","i","TR.i.T",1,1,1788,"TR","T","French",TRUE,"Training",FALSE,"child"
"300","DISJ-C27-O-B","male",2,"B","ii","TR.ii.F",0,0,1788,"TR","F","French",TRUE,"Training",FALSE,"child"
"301","DISJ-C28-S-A","female",2,"A","1","S-CONJ.CTL.1.T",1,1,1450,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"302","DISJ-C28-S-A","female",2,"A","10","SOIT.CTL.1.F",0,0,1450,"CTL","F","French",TRUE,"Control",TRUE,"child"
"303","DISJ-C28-S-A","female",2,"A","11","SOIT.TST.4.F",0,1,1450,"TST","F","French",FALSE,"2DT",TRUE,"child"
"304","DISJ-C28-S-A","female",2,"A","12","S-CONJ.CTL.4.T",1,1,1450,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"305","DISJ-C28-S-A","female",2,"A","13","FILL.CTL.3.F",0,0,1450,"CTL","F","French",TRUE,"Control",TRUE,"child"
"306","DISJ-C28-S-A","female",2,"A","2","SOIT.TST.1.F",0,1,1450,"TST","F","French",FALSE,"2DT",TRUE,"child"
"307","DISJ-C28-S-A","female",2,"A","3","S-CONJ.CTL.2.T",1,1,1450,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"308","DISJ-C28-S-A","female",2,"A","4","SOIT.TST.2.F",0,1,1450,"TST","F","French",FALSE,"2DT",TRUE,"child"
"309","DISJ-C28-S-A","female",2,"A","5","FILL.CTL.2.F",0,0,1450,"CTL","F","French",TRUE,"Control",TRUE,"child"
"310","DISJ-C28-S-A","female",2,"A","6","SOIT.CTL.2.F",0,0,1450,"CTL","F","French",TRUE,"Control",TRUE,"child"
"311","DISJ-C28-S-A","female",2,"A","7","S-CONJ.CTL.3.T",1,0,1450,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"312","DISJ-C28-S-A","female",2,"A","8","SOIT.TST.3.F",0,1,1450,"TST","F","French",FALSE,"2DT",TRUE,"child"
"313","DISJ-C28-S-A","female",2,"A","9","FILL.CTL.1.F",0,0,1450,"CTL","F","French",TRUE,"Control",TRUE,"child"
"314","DISJ-C28-S-A","female",2,"A","i","TR.i.T",1,1,1450,"TR","T","French",TRUE,"Training",TRUE,"child"
"315","DISJ-C28-S-A","female",2,"A","ii","TR.ii.F",0,0,1450,"TR","F","French",TRUE,"Training",TRUE,"child"
"316","DISJ-C29-S-A","male",3,"A","1","S-CONJ.CTL.1.T",1,1,2114,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"317","DISJ-C29-S-A","male",3,"A","10","SOIT.CTL.1.F",0,0,2114,"CTL","F","French",TRUE,"Control",TRUE,"child"
"318","DISJ-C29-S-A","male",3,"A","11","SOIT.TST.4.F",0,1,2114,"TST","F","French",FALSE,"2DT",TRUE,"child"
"319","DISJ-C29-S-A","male",3,"A","12","S-CONJ.CTL.4.T",1,1,2114,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"320","DISJ-C29-S-A","male",3,"A","13","FILL.CTL.3.F",0,0,2114,"CTL","F","French",TRUE,"Control",TRUE,"child"
"321","DISJ-C29-S-A","male",3,"A","2","SOIT.TST.1.F",0,1,2114,"TST","F","French",FALSE,"2DT",TRUE,"child"
"322","DISJ-C29-S-A","male",3,"A","3","S-CONJ.CTL.2.T",1,1,2114,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"323","DISJ-C29-S-A","male",3,"A","4","SOIT.TST.2.F",0,1,2114,"TST","F","French",FALSE,"2DT",TRUE,"child"
"324","DISJ-C29-S-A","male",3,"A","5","FILL.CTL.2.T",1,1,2114,"CTL","T","French",TRUE,"Control",TRUE,"child"
"325","DISJ-C29-S-A","male",3,"A","6","SOIT.CTL.2.F",0,0,2114,"CTL","F","French",TRUE,"Control",TRUE,"child"
"326","DISJ-C29-S-A","male",3,"A","7","S-CONJ.CTL.3.T",1,1,2114,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"327","DISJ-C29-S-A","male",3,"A","8","SOIT.TST.3.F",0,1,2114,"TST","F","French",FALSE,"2DT",TRUE,"child"
"328","DISJ-C29-S-A","male",3,"A","9","FILL.CTL.1.F",0,0,2114,"CTL","F","French",TRUE,"Control",TRUE,"child"
"329","DISJ-C29-S-A","male",3,"A","i","TR.i.T",1,1,2114,"TR","T","French",TRUE,"Training",TRUE,"child"
"330","DISJ-C29-S-A","male",3,"A","ii","TR.ii.F",0,0,2114,"TR","F","French",TRUE,"Training",TRUE,"child"
"331","DISJ-C30-S-B","male",3,"B","1","SOIT.TST.4.F",0,1,1999,"TST","F","French",FALSE,"2DT",TRUE,"child"
"332","DISJ-C30-S-B","male",3,"B","10","SOIT.CTL.1.F",0,0,1999,"CTL","F","French",TRUE,"Control",TRUE,"child"
"333","DISJ-C30-S-B","male",3,"B","11","S-CONJ.CTL.1.T",1,1,1999,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"334","DISJ-C30-S-B","male",3,"B","12","SOIT.TST.1.F",0,1,1999,"TST","F","French",FALSE,"2DT",TRUE,"child"
"335","DISJ-C30-S-B","male",3,"B","13","FILL.CTL.2.F",0,0,1999,"CTL","F","French",TRUE,"Control",TRUE,"child"
"336","DISJ-C30-S-B","male",3,"B","2","S-CONJ.CTL.4.T",1,1,1999,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"337","DISJ-C30-S-B","male",3,"B","3","SOIT.TST.3.F",0,1,1999,"TST","F","French",FALSE,"2DT",TRUE,"child"
"338","DISJ-C30-S-B","male",3,"B","4","S-CONJ.CTL.3.T",1,1,1999,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"339","DISJ-C30-S-B","male",3,"B","5","FILL.CTL.3.F",0,0,1999,"CTL","F","French",TRUE,"Control",TRUE,"child"
"340","DISJ-C30-S-B","male",3,"B","6","SOIT.CTL.2.F",0,0,1999,"CTL","F","French",TRUE,"Control",TRUE,"child"
"341","DISJ-C30-S-B","male",3,"B","7","SOIT.TST.2.F",0,1,1999,"TST","F","French",FALSE,"2DT",TRUE,"child"
"342","DISJ-C30-S-B","male",3,"B","8","S-CONJ.CTL.2.T",1,1,1999,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"343","DISJ-C30-S-B","male",3,"B","9","FILL.CTL.1.F",0,0,1999,"CTL","F","French",TRUE,"Control",TRUE,"child"
"344","DISJ-C30-S-B","male",3,"B","i","TR.i.T",1,1,1999,"TR","T","French",TRUE,"Training",TRUE,"child"
"345","DISJ-C30-S-B","male",3,"B","ii","TR.ii.F",0,0,1999,"TR","F","French",TRUE,"Training",TRUE,"child"
"346","DISJ-C31-S-A","male",3,"A","1","S-CONJ.CTL.1.T",1,1,2113,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"347","DISJ-C31-S-A","male",3,"A","10","SOIT.CTL.1.F",0,0,2113,"CTL","F","French",TRUE,"Control",TRUE,"child"
"348","DISJ-C31-S-A","male",3,"A","11","SOIT.TST.4.F",0,1,2113,"TST","F","French",FALSE,"2DT",TRUE,"child"
"349","DISJ-C31-S-A","male",3,"A","12","S-CONJ.CTL.4.T",1,1,2113,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"350","DISJ-C31-S-A","male",3,"A","13","FILL.CTL.3.F",0,0,2113,"CTL","F","French",TRUE,"Control",TRUE,"child"
"351","DISJ-C31-S-A","male",3,"A","2","SOIT.TST.1.F",0,1,2113,"TST","F","French",FALSE,"2DT",TRUE,"child"
"352","DISJ-C31-S-A","male",3,"A","3","S-CONJ.CTL.2.T",1,1,2113,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"353","DISJ-C31-S-A","male",3,"A","4","SOIT.TST.2.F",0,1,2113,"TST","F","French",FALSE,"2DT",TRUE,"child"
"354","DISJ-C31-S-A","male",3,"A","5","FILL.CTL.2.F",0,0,2113,"CTL","F","French",TRUE,"Control",TRUE,"child"
"355","DISJ-C31-S-A","male",3,"A","6","SOIT.CTL.2.F",0,0,2113,"CTL","F","French",TRUE,"Control",TRUE,"child"
"356","DISJ-C31-S-A","male",3,"A","7","S-CONJ.CTL.3.T",1,1,2113,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"357","DISJ-C31-S-A","male",3,"A","8","SOIT.TST.3.F",0,1,2113,"TST","F","French",FALSE,"2DT",TRUE,"child"
"358","DISJ-C31-S-A","male",3,"A","9","FILL.CTL.1.F",0,0,2113,"CTL","F","French",TRUE,"Control",TRUE,"child"
"359","DISJ-C31-S-A","male",3,"A","i","TR.i.T",1,1,2113,"TR","T","French",TRUE,"Training",TRUE,"child"
"360","DISJ-C31-S-A","male",3,"A","ii","TR.ii.F",0,0,2113,"TR","F","French",TRUE,"Training",TRUE,"child"
"361","DISJ-C32-S-A","male",3,"A","1","S-CONJ.CTL.1.T",1,1,2132,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"362","DISJ-C32-S-A","male",3,"A","10","SOIT.CTL.1.F",0,0,2132,"CTL","F","French",TRUE,"Control",TRUE,"child"
"363","DISJ-C32-S-A","male",3,"A","11","SOIT.TST.4.F",0,1,2132,"TST","F","French",FALSE,"2DT",TRUE,"child"
"364","DISJ-C32-S-A","male",3,"A","12","S-CONJ.CTL.4.T",1,1,2132,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"365","DISJ-C32-S-A","male",3,"A","13","FILL.CTL.3.F",0,0,2132,"CTL","F","French",TRUE,"Control",TRUE,"child"
"366","DISJ-C32-S-A","male",3,"A","2","SOIT.TST.1.F",0,1,2132,"TST","F","French",FALSE,"2DT",TRUE,"child"
"367","DISJ-C32-S-A","male",3,"A","3","S-CONJ.CTL.2.T",1,1,2132,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"368","DISJ-C32-S-A","male",3,"A","4","SOIT.TST.2.F",0,1,2132,"TST","F","French",FALSE,"2DT",TRUE,"child"
"369","DISJ-C32-S-A","male",3,"A","5","FILL.CTL.2.F",0,0,2132,"CTL","F","French",TRUE,"Control",TRUE,"child"
"370","DISJ-C32-S-A","male",3,"A","6","SOIT.CTL.2.F",0,0,2132,"CTL","F","French",TRUE,"Control",TRUE,"child"
"371","DISJ-C32-S-A","male",3,"A","7","S-CONJ.CTL.3.T",1,1,2132,"CTL","T","French",TRUE,"1DT",TRUE,"child"
"372","DISJ-C32-S-A","male",3,"A","8","SOIT.TST.3.F",0,1,2132,"TST","F","French",FALSE,"2DT",TRUE,"child"
"373","DISJ-C32-S-A","male",3,"A","9","FILL.CTL.1.F",0,0,2132,"CTL","F","French",TRUE,"Control",TRUE,"child"
"374","DISJ-C32-S-A","male",3,"A","i","TR.i.T",1,1,2132,"TR","T","French",TRUE,"Training",TRUE,"child"
"375","DISJ-C32-S-A","male",3,"A","ii","TR.ii.F",0,0,2132,"TR","F","French",TRUE,"Training",TRUE,"child"
"376","DISJ-C33-O-A","male",3,"A","1","O-CONJ.CTL.1.T",1,1,2141,"CTL","T","French",TRUE,"1DT",FALSE,"child"
"377","DISJ-C33-O-A","male",3,"A","10","OU.CTL.1.F",0,0,2141,"CTL","F","French",TRUE,"Control",FALSE,"child"
"378","DISJ-C33-O-A","male",3,"A","11","OU.TST.4.F",0,1,2141,"TST","F","French",FALSE,"2DT",FALSE,"child"
"379","DISJ-C33-O-A","male",3,"A","12","O-CONJ.CTL.4.T",1,1,2141,"CTL","T","French",TRUE,"1DT",FALSE,"child"
"380","DISJ-C33-O-A","male",3,"A","13","FILL.CTL.3.F",0,0,2141,"CTL","F","French",TRUE,"Control",FALSE,"child"
"381","DISJ-C33-O-A","male",3,"A","2","OU.TST.1.F",0,1,2141,"TST","F","French",FALSE,"2DT",FALSE,"child"
"382","DISJ-C33-O-A","male",3,"A","3","O-CONJ.CTL.2.T",1,1,2141,"CTL","T","French",TRUE,"1DT",FALSE,"child"
"383","DISJ-C33-O-A","male",3,"A","4","OU.TST.2.F",0,1,2141,"TST","F","French",FALSE,"2DT",FALSE,"child"
"384","DISJ-C33-O-A","male",3,"A","5","FILL.CTL.2.F",0,0,2141,"CTL","F","French",TRUE,"Control",FALSE,"child"
"385","DISJ-C33-O-A","male",3,"A","6","OU.CTL.2.F",0,0,2141,"CTL","F","French",TRUE,"Control",FALSE,"child"
"386","DISJ-C33-O-A","male",3,"A","7","O-CONJ.CTL.3.T",1,1,2141,"CTL","T","French",TRUE,"1DT",FALSE,"child"
"387","DISJ-C33-O-A","male",3,"A","8","OU.TST.3.F",0,1,2141,"TST","F","French",FALSE,"2DT",FALSE,"child"
"388","DISJ-C33-O-A","male",3,"A","9","FILL.CTL.1.F",0,0,2141,"CTL","F","French",TRUE,"Control",FALSE,"child"
"389","DISJ-C33-O-A","male",3,"A","i","TR.i.T",1,1,2141,"TR","T","French",TRUE,"Training",FALSE,"child"
"390","DISJ-C33-O-A","male",3,"A","ii","TR.ii.F",0,0,2141,"TR","F","French",TRUE,"Training",FALSE,"child"
"391","DISJ-C34-S-B","male",3,"B","1","SOIT.TST.4.F",0,1,2105,"TST","F","French",FALSE,"2DT",TRUE,"child"
"392","DISJ-C34-S-B","male",3,"B","10","SOIT.CTL.1.F",0,0,2105,"CTL","F","French",TRUE,"Control",TRUE,"child"
"393","DISJ-C34-S-B","male",3,"B","11","S-CONJ.CTL.1.T",1,0,2105,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"394","DISJ-C34-S-B","male",3,"B","12","SOIT.TST.1.F",0,1,2105,"TST","F","French",FALSE,"2DT",TRUE,"child"
"395","DISJ-C34-S-B","male",3,"B","13","FILL.CTL.2.F",0,0,2105,"CTL","F","French",TRUE,"Control",TRUE,"child"
"396","DISJ-C34-S-B","male",3,"B","2","S-CONJ.CTL.4.T",1,0,2105,"CTL","T","French",FALSE,"1DT",TRUE,"child"
